"국가코드","DB종류","특허/실용 구분","문헌종류 코드","발명의 명칭","요약","대표청구항","청구항 수","출원번호","출원일","공개번호","공개일","등록번호","등록일","출원인","발명자","우선권 번호","우선권 국가","우선권 주장일","Original CPC Main","Original CPC All","Original IPC Main","Original IPC All","Original US Class Main","Original US Class All","Original FI[JP]","Original F-term[JP]","Original Theme Code [JP]","WIPS ON key"
"US","US","P","B2","Image reporting method and system","A method and system are provided to report the findings of an expert's analysis of image data. The method and system are based on a reporting system that forms the basis of an image management system that can efficiently and systematically generate image reports, facilitate data entry into searchable databases for data mining, and expedite billing and collections for the expert's services. The expert identifies a significant finding on an image and attaches a location:description code to the location of that finding in order to create a significant finding and an entry into a database. Further descriptions of that finding, such as dimensional measurements, may be automatically appended to the finding as secondary attributes. After the evaluation, the system sorts the findings in the database and presents the findings by prioritized categories. The expert edits and approves a multimedia report which may be delivered by electronic means to an end-user.","1. A computer-implemented method for analysis of an image from a series of images formed in a radiological examination of a subject comprising the steps of: retrieving image data comprising the image and an examination-code assigned to the radiological examination identifying the type of radiological examination, presenting the image to a user for analysis, to select and identify a feature of interest therein, receiving an identification of the selected feature from an input device to selectively mark a location on the image representing the selected feature, recording image coordinates of the selected feature within the image, generating a list of description-codes and a list of location-codes and a series menu using the examination-code, presenting the list of description-codes and the list of location-codes and the series menu to the user, the series menu listing the images or series of images formed in the radiological examination which are available for review by the user, receiving a description-code associated with the selected feature to describe an attribute of the feature, the description-code being selected by the user from the list of description-codes, receiving a location-code which describes the location of the selected feature within an object depicted in the image, the location-code being selected by the user from the list of location-codes, and creating an image finding of the selected feature comprising the recorded coordinates, the selected location-code and the selected description-code.","1","11/929265","2007-10-30","2008-0152206","2008-06-26","7835560","2010-11-16","WAKE FOREST UNIVERSITY | WAKE FOREST UNIVERSITY HEALTH SCIENCES","David J. Vining | Yaorong Ge | David K. Ahn | David R. Stelts","","","","","","G06K-009/00","G06K-009/00","382/128","382/128","","","","4910046004010"
"US","US","P","B2","Diagnostic system and method","A diagnostic system and method. In one embodiment, the invention is a diagnostic system comprising: a form comprising one or more diagnostic questions and one or more possible answers to each diagnostic question; a first overlay comprising one or more windows and one or more diagnostic fields, wherein when the first overlay is positioned over the form, the answers to the diagnostic questions that are indicative of the user having a first medical condition are visible through the windows of the first overlay; and wherein the one or more diagnostic fields contain criteria for diagnosing the user with the first medical condition based on the user's selection of answers on the form that are visible through the windows of the first overlay. In other embodiments, the invention is a computer-based version of the diagnostic system and a diagnostic method.","1. A diagnostic system comprising: a form comprising one or more diagnostic questions and one or more possible answers to each diagnostic question; a first overlay comprising one or more windows and one or more diagnostic fields, wherein when the first overlay is positioned over the form, the answers to the diagnostic questions that are indicative of the user having a first medical condition are visible through the windows of the first overlay; wherein the one or more diagnostic fields contain criteria for diagnosing the user with the first medical condition based on the user'ss selection of answers on the form that are visible through the windows of the first overlay; and a second overlay having one or more windows and one or more diagnostic fields, wherein when the second overlay is positioned over the form, the answers indicative of the user having a second medical condition are visible through the windows of the second overlay; wherein the diagnostic fields of the second overlay contain criteria for diagnosing the user with the second medical condition based on the user'ss selection of answers that are visible through the windows of the second overlay, wherein the first overlay and the second overlay are connected along at least one side to form a file, wherein the form contains first and second sides, the form containing diagnostic questions and answer fields on both the first and second sides of the form; and wherein when the form is inserted into the file, the answers on the first side of the form that are indicative of the user having the first medical condition are visible through the windows of the first overlay, and the answers on the second side of the form that are indicative of the user having the second medical condition are visible through the windows of the second overlay.","25","11/170910","2005-06-29","2006-0009683","2006-01-12","7835922","2010-11-16","ASTRAZENECA AB (OWNS ONE-HALF OF THE ENTIRE RIGHT, TITLE AND INTEREST)","Fumihiko Sakai | Minoru Hosoda | Itsurou Kobayashi | Shinji Kutukake | Hareaki Yamamoto | Yoneyuki Kobayashi | Kouhei Yamashita | Hajime Baba | Masahiro Kitamura | Toshiyuki Shimizu | Yasuzumi Shimizu","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00","705/002","705/002 | 705/003","","","","4910046004372"
"US","US","P","B1","Method for conducting a home health session using an integrated television-based broadband home health system","An integrated home health system includes a television-based patient station, a first provider station for providing telemedicine or other healthcare services to a patient located at the patient station, a second provider station for providing caregiver services to the patient, a third provider station for providing emergency response services to the patient and a system management station coupled together by a data network. In addition to various management operations performed on behalf of the integrated home health system, the system management station is further configured to provide various home health services to the patient located at the patient station, either alone, or in conjunction with one or more of the first, second and/or third provider stations.","1. For a home health system having a home health provider station coupled to a patient station by a data network, a method for conducting a home health session between said home health provider station and said patient station, comprising: transmitting video data from said home health provider station to said patient station over said data network; receiving said video data via an interface device at said patient station; receiving, via the interface device at said patient station, an unrelated television broadcast signal originating from a television signal source; transmitting, via the interface device, a combination of said video data and said television broadcast signal to a television set which forms a first part of said patient station; and displaying, on a television screen of said television set at said patient station, video images constructed from said video data, said video images overlaying said television broadcast wherein said video data is transmitted to said patient station and said video images overlaying said television broadcast signal are displayed on said television screen absent any request from said patient station.","40","10/230833","2002-08-29","","","7835926","2010-11-16","TELEHEALTH BROADBAND, LLC","Surendra N. Naidoo | Michael G. McCown","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00 | G06Q-040/00","705/003","705/003 | 705/002 | 705/004","","","","4910046004376"
"US","US","P","B2","Connecting consumers with service providers","A request is received from a consumer of services to consult with a service provider having a service provider profile that satisfies at least some attributes in a set of attributes that define a suitable service provider; an available service provider satisfying at least some of the attributes in the set of attributes is identified; and a communication channel is provided to establish a communication between the consumer of services and the identified service provider.","1. A computer-implemented method comprises: receiving a request from a consumer of services to consult with a service provider having a service provider profile that satisfies at least some attributes in a set of attributes that define a suitable service provider; identifying, by one or more computers, one or more available service providers satisfying at least some of the attributes in the set of attributes; generating, by one or more computers, a graphical user interface, with the graphical user interface when displayed on a display device, rendering: a visual representation corresponding to at least one of the one or more identified service providers; and a link through which the consumer selects one or more of the identified service providers to cause a communication channel to be established between the consumer of services and the selected service provider; and receiving data indicating the consumer'ss selection of an available service provider.","42","12/548021","2009-08-26","2009-0313043","2009-12-17","7835928","2010-11-16","AMERICAN WELL CORPORATION","Roy Schoenberg","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | G06Q-040/00 | A61B-005/00 | G06F-019/00","705/003","705/003 | 705/002 | 705/004","","","","4910046004378"
"US","US","P","B2","Medical order information display system","A medical information system receives patient data and information from various sources and displays such information in a variety of formats for use by member of a medical team in a hospital, clinic, or office. The system receives patient information from doctors, pharmacists, patient monitoring equipment, testing laboratories, and/or computer databases. Access to selected subsets of patient information is provided by user selection of specific data sets identified by job function selection icons. A member of the medical team can record observations about a patient using key words and phrases which can be supplemented with additional text for customized notation. Multiple types of patient data are selectively displayed simultaneously, and to multiple remote users. The system can access stored data according to user-specified formulae to compute a score or metric which reflects a relationship between various factors, each factor being weighted appropriately according to its significance as defined in the formula. A user can selectively display data in graphic form by ""clicking"" on a row of tabular data in a tabular region of the display and ""dragging and dropping"" that row to a graphic display region of the display.","1. A medical order information display system, comprising: A. a display device responsive to signals to generate a medical data image; B. storage device for storing data representative of patient orders, C. order device responsive to user action to generate and store order data in said storage device, said order data being representative of patient orders, said order data for a patient including: i. order data representative of the identity of a prescriber of a prescription, ii. i.d. data representative of the identification of said patient, iii. drug data representative of a drug prescribed for a patient in accordance with the prescription, iv. administration data representative of prescribed dosage and administration times in accordance with said prescription, and v. authentication data for preventing unauthorized modification of said order data and preventing entry of non-complying order data, wherein said non complying order data is data that is not in accordance with said prescription, wherein said order data further includes authentication data representative of an encrypted identifier uniquely associated with said prescription, and said order device further includes means for generating by a user an access request associated with said authentication data for a selected one of said prescriptions, D. a display controller for generating said display signals, including: i. selectively operative means for generating said display signals wherein at least information representative of said i.d. data, said drug data, and said administration data is displayed on said display device, ii. selectively operative administrator device responsive to user action to generate and store in said storage device, action data representative of an action taken with respect to said patient and one of said prescriptions, said action data for one of said prescriptions being representative: a. the delivery of a drug to said patient b. the identity of said drug delivered to said patient, and c. the dose and time of said drug delivered to said patient, iii. monitor means for monitoring said order data for one or more of said patients and for detecting when action data does not correspond to correct fulfillment of said order data and responsive thereto, generating a display signal representative of an alarm, wherein said display controller includes means for confirming that said access request corresponds to said authentication data for said prescription and upon such confirmation, enabling said order device to modify said data for said patient and for preventing modification of said order data otherwise.","3","09/946274","2001-09-05","2003-0036687","2003-02-20","7831450","2010-11-09","I.M.D. SOFT LTD.","Ido Schoenberg | Phyllis Gotlib | Roy Schoenberg","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00","705/003","705/003 | 705/002 | 705/004","","","","4910045004252"
"US","US","P","B2","System and method for securely authenticating a data exchange session with an implantable medical device","A system and method for securely authenticating a data exchange session with an implantable medical device is presented. A crypto key uniquely associated with an implantable medical device is defined to authenticate data during a data exchange session. A secure connection is established from an external source with a secure key repository securely maintaining the crypto key. Authorization to access data on the implantable medical device is authenticated by securely retrieving the crypto key from the secure key repository.","1. An apparatus for securely authenticating a data exchange session with an implantable medical device, comprising: an external device comprising a key generator configured to dynamically generate a crypto key for each data exchange session with an implantable medical device; the external device configured to establish an inductive telemetric link to the implantable medical device and to download the crypto key to the implantable medical device through the inductive telemetric link for each data exchange session; the external device configured to then transact the data exchange session with the implantable medical device through a long range telemetric link authenticated with the crypto key.","10","10/800806","2004-03-15","2005-0204134","2005-09-15","7831828","2010-11-09","CARDIAC PACEMAKERS, INC.","Jeffrey A. Von Arx | Scott J. Healy | Scott Vanderlinde","","","","","","H04L-009/32","H04L-009/32 | A61N-001/00","713/169","713/169 | 713/168 | 713/171 | 713/172 | 713/173 | 713/174 | 713/175 | 607/031 | 607/060","","","","4910045004630"
"US","US","P","B2","Cognitive control signals for neural prosthetics","In an embodiment, the invention relates to neural prosthetic devices in which control signals are based on the cognitive activity of the prosthetic user. The control signals may be used to control an array of external devices, such as prosthetics, computer systems, and speech synthesizers. Data obtained from monkeys' movement intentions were recorded, decoded with a computer algorithm, and used to position cursors on a computer screen. Not only the intended goals, but also the value of the reward the animals expected to receive at the end of each trial, were decoded from the recordings. The results indicate that brain activity related to cognitive variables can be a viable source of signals for the control of a cognitive-based neural prosthetic.","1. A method, comprising: implanting at least one electrode in a brain of a subject; receiving electrical signals generated by a plurality of neurons at the at least one implanted electrode, the electrical signals comprising a portion that encodes at least one abstract cognitive concept, the portion of the electrical signals encoding the at least one abstract cognitive concept not encoding either motor movements or intended motor movements, the plurality of neurons having generated the portion of the electrical signals encoding the at least one abstract cognitive concept without having been trained to do so; at least partially decoding the at least one abstract cognitive concept encoded in the portion of the electrical signals by generating a feature set based on the electrical signals and mapping the feature set to the at least one abstract cognitive concept using a transformation rule; and generating a control signal to instruct an external device to perform a task associated with the at least partially decoded at least one abstract cognitive concept.","34","11/086534","2005-03-22","2005-0228515","2005-10-13","7826894","2010-11-02","CALIFORNIA INSTITUTE OF TECHNOLOGY","Sam Musallam | Richard A. Andersen | Brian D. Corneil | Bradley Greger | Hansjorg Scherberger","","","","","","A61B-005/04","A61B-005/04","600/544","600/544 | 600/378 | 600/545","","","","4910044004110"
"US","US","P","B2","System and methods of providing pharmacy services","System and methods for processing a drug prescription transaction are configured to identify and resolve any issue or problem associated with the transaction during one or more early stages of processing. System and methods of processing the transaction handle prescription and customer data entry, pharmacy inventory check, prescription refill authorization check and/or insurance adjudication review well in advance of production and quality assurance stages by identifying and resolving any issue or problem. Prescription fulfillment is prioritized and estimated prescription pick-up times are predicted based on one or more outcomes of such early stage processing. Customers can be provided with realistic and relatively accurate prescription pick up times that a pharmacy can efficiently and consistently meet as a result of fulfillment prioritization. Further, system and methods for determining a staffing schedule for a workflow process requiring different skill levels during different operaton times is provided.","1. A workflow management method for processing a drug prescription in a pharmacy, the method being performed by execution of a computer readable program by a computer system, the method comprising: receiving a drug prescription transaction including one or more prescriptions; entering data related to the drug prescription transaction into the computer system to initiate the drug prescription transaction; estimating and recording in the computer system a date and a time by which the drug prescription transaction will be fulfilled and available to a customer for pick up, wherein estimating a date and a time for pick up includes entering an estimated pick up time, the estimated pick up time being determined relative to an estimated pick up time for one or more of a plurality of other prescription transactions requiring fulfillment and arranged in at least one work queue stored in the computer system in accordance with their pick up times; checking the pharmacy drug inventory to confirm whether the one or more prescriptions of the prescription transaction can be fulfilled; receiving data related to an insurance adjudication review or a refill authorization of the prescription transaction; resetting in the computer the estimated pick up time of the prescription transaction in response to receiving data related to at least one of: (i) insufficient drug inventory for fulfillment of the one or more prescriptions-, (ii) problems associated with the insurance adjudication review, and (iii) a number of prescription transactions in the work queue, and, if the prescription transaction cannot be fulfilled within a maximum period of time identified by the computer system, recording a reset estimated pick up time of the prescription transaction in the computer system; entering the prescription transaction in the work queue for fulfillment; and prioritizing in real time the position of the prescription transaction in the work queue in accordance with its estimated pick up or reset estimated pick up time relative to the pick up times of the other prescription transactions in the work queue.","36","10/816452","2004-03-31","2005-0228766","2005-10-13","7827041","2010-11-02","CVS PHARMACY, INC. | CVS/CAREMARK CORPORATION","Jonathan C. Roberts | Dimitri G. Betses","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00","705/002","705/002 | 705/003","","","","4910044004257"
"US","US","P","B2","Personalization software for implanted medical device patients","A system for on-line psycho-physiological profiling and support implementing a personalization engine operating in a plurality of network systems. An implanted medical device (IMD) in data communication with the personalization engine provides physiological, therapy and diagnostic data pertinent to the patient. Based on one or a combination of explicit, implicit and transactional input from the patient and in consideration of the IMD data underlying therewith, the patient is guided to consult with the most pertinent database.","1. A computer-implemented system providing on-line support to a patient having an implanted medical device (IMD), the system comprising: a website resident on a server; a patient interface to the website including a browser providing patient interaction with the website; an IMD interface to the website, through a system separate from the browser of the patient interface, permitting harvesting of data collected within the IMD; a personalization engine resident on the website for accepting a collection of implicit and explicit patient data obtained from said patient via the patient interface, obtaining collected data from said IMD via the IMD interface, and integrating patient data with collected IMD data from a plurality of IMDs of other patients to provide patient interaction with the website that results in patient access to pertinent patient support information based on the patient data input by the patient and the collected IMD data from the plurality of IMDs of other patients; and a data communication scheme providing data communications between said personalization engine and said patient and IMD interfaces.","19","10/135908","2002-04-29","2003-0204413","2003-10-30","7818180","2010-10-19","MEDTRONIC, INC.","Kenneth M. Riff","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00","705/002","705/002 | 705/001 | 705/003 | 705/004 | 600/300 | 607/060 | 709/203 | 709/224 | 128/903 | 128/904","","","","4910042004063"
"US","US","P","B2","Endoscope management system","A web-based endoscope management system and method for managing, scheduling and tracking in real-time the processing of endoscopy equipment in a single site or across multiple sites. The system allows various useful information relating to the managed endoscopy equipment and its processing history (such as equipment status, equipment movement, equipment repair history, cost and procedural efficiencies, what individuals have processed or come into contact with the equipment) to be tracked and analyzed. The system incorporates a user display and prompt to assist users in following the proper processing and cleaning protocols (preparation, pre-cleaning, automated reprocessing, repair, etc.) for the equipment. The system uses a color-coded display so that pertinent information can be seen at a glance. This system is used in conjunction with a suitable color-coded labeling scheme to reduce the possibility that users will process the wrong equipment or improperly store it.","1. A method for managing and tracking in real-time the processing of a plurality of endoscopes within a medical facility using an endoscopy management system, the method comprising: a) providing each one of the plurality of endoscopes with an identification serial and a corresponding identification bar code; b) storing endoscope information for each one of the plurality of endoscopes in a database; c) selecting an assigned endoscope for performing a medical procedure from an inventory of available endoscopes; d) scanning the assigned endoscope to be used for the medical procedure with a bar code scanner to identify said assigned endoscope to the endoscopy management system and updating the endoscope information accordingly; e) assigning the medical procedure to an available operating room and updating the endoscope information accordingly; f) arranging to have an assigned first user having an identification tag to perform the medical procedure using the assigned endoscope and updating the endoscope information accordingly; g) validating the identity of the assigned first user performing the medical procedure when the procedure is complete by scanning the identification tag of the assigned first user and updating the endoscope information accordingly; h) assigning the endoscope to an available cleaning room for pre-cleaning and updating the endoscope information accordingly; i) arranging to have an assigned second user having an identification tag perform the pre-cleaning procedure on the endoscope and updating the endoscope information accordingly; j) validating the identity of the assigned second user performing the pre-cleaning procedure when the procedure is complete by scanning the identification tag of the assigned second user and updating the endoscope information accordingly; k) assigning the endoscope to an available automated endoscope reprocessor for automated endoscope reprocessing and updating the endoscope information accordingly; l) having the endoscope undergo automated endoscope reprocessing and updating the endoscope information accordingly; m) arranging to have an assigned third user having an identification tag validate the satisfactory completion of the automated endoscope reprocessing by scanning the identification tag of the assigned third user and updating the endoscope information accordingly; n) returning the endoscope to the inventory of available endoscopes and updating the endoscope information accordingly; and o) repeating steps c) to n) for each additional endoscope for each additional medical procedure, as required.","5","11/841471","2007-08-20","2009-0055215","2009-02-26","7818182","2010-10-19","ENDOLOGISTICS INC.","Carlos A. Giraldo | Michael T. Small | Chadi Ismail","","","","","","G06Q-010/00","G06Q-010/00 | G06F-019/00 | A61B-005/00 | A61B-018/18","705/002","705/002 | 705/003 | 705/028 | 600/300 | 606/046","","","","4910042004065"
"US","US","P","B2","Connecting consumers with service providers","An animated representation of a consumer is enabled to interact with an animated representation of a point of service rendered in a user interface to select characteristics of a medical service provider; the selected characteristics of the medical service provider are received; an available medical service provider is identified based at least in part on the selected characteristics; and a communication channel is provided to establish an electronic, real-time communication between the consumer and the identified medical service provider.","1. A computer implemented method, the method comprising: generating by one or more first computing systems a virtual world environment in which virtual representations of real world consumers can interact with virtual representations of real world medical service providers; retrieving by the one or more first computing systems a list of characteristics associated with the real world medical service providers that have virtual representations in the virtual world environment; sending to one or more second computing systems a graphical user interface that when rendered on a display device, renders in the virtual world environment a visual representation of the list of characteristics associated with the real world medical service providers; receiving from a virtual representation of a real world consumer in the virtual world environment, a selection of one or more characteristics included in the list, with the selection being received from the one or more second computing systems; identifying by one or more third computing systems a medical service provider available in the real world based at least in part on the received characteristics associated with the real world medical service providers; and causing the one or more third computing systems to establish a real-time, real world communication channel between the real world consumer and the medical service provider available in the real world.","27","12/256216","2008-10-22","2009-0112623","2009-04-30","7818183","2010-10-19","AMERICAN WELL CORPORATION | AMERICAN WELL SYSTEMS","Roy Schoenberg","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | G06Q-040/00 | G06Q-030/00 | A61B-005/00 | G06F-019/00 | G06F-017/30 | G07F-007/00","705/002","705/002 | 705/027","","","","4910042004066"
"US","US","P","B2","Patient medical fluid parameter data processing system","A system extrapolates and interpolates patient fluid intake or output parameter values and associated cumulative values over variable time intervals from a reduced set of stored fluid parameter values affecting fluid cumulative volume computation or rate of fluid intake or output computation. The extrapolation and interpolation function accomodates drip (continuing) fluid volumes as well as supplemental (non-continuing e.g., bolus) fluid volumes. A patient medical parameter data processing system provides patient medical parameter data for trend indicative display covering a time period comprising user selectable patient parameter acquisition time intervals. The system includes an acquisition processor for receiving data identifying, for a continuing infusion, rate of volume of fluid infusion into a patient, a fluid type identifier and a start time and start date of said continuing infusion. The received data also identifies for a non-continuing infusion, a total volume of fluid infusion, a fluid type identifier and a time and date of the non-continuing infusion. A data processor determines, from the received data, a cumulative total volume infusion of a particular fluid into a particular patient for a particular user selectable patient parameter acquisition time interval.","1. A patient medical parameter data processing system for providing patient medical parameter data for trend indicative display covering a time period comprising user selectable patient parameter acquisition time intervals, comprising: an acquisition processor for receiving data identifying, for a continuing infusion, (a) rate of volume of fluid infusion into a patient, a fluid type identifier and a start time and start date of said continuing infusion, and for a non-continuing infusion, (b) a total volume of fluid infusion, a fluid type identifier and a time and date of said non-continuing infusion; and a data processor for determining, from said received data, a cumulative total volume infusion of a particular fluid into a particular patient for a particular user selectable patient parameter acquisition time interval, wherein said data processor stores said received data comprising a reduced set of fluid parameter data supporting extrapolation and interpolation of intermediate fluid volume data values affecting fluid cumulative volume computation and excluding storage of fluid parameter data irrelevant to fluid cumulative volume computation.","21","10/411056","2003-04-10","2004-0055611","2004-03-25","7818184","2010-10-19","DRAEGER MEDICAL SYSTEMS, INC.","Mark Penny | Alan Alpert | Rand J. Monteleone","","","","","","A61B-005/00","A61B-005/00 | G06F-019/00 | G06F-017/00 | G06Q-010/00 | G06Q-050/00","705/003","705/003 | 705/002 | 700/090","","","","4910042004067"
"US","US","P","B2","After-hours radiology system","A web-based system is disclosed for managing radiology services for one or more medical facilities. The system, comprising both hardware and software components, provides mechanisms by which radiographic images and demographic information about a patient are transmitted to a central location and efficiently combined, allowing a designated radiologist to efficiently interpret the radiographic images and produce a preliminary report. The central location includes web-based, secure access by which multiple entities may interpret and update the preliminary report. Although the system is designed with after-hours radiology services in mind, the system may be employed in radiology departments during regular weekday operation.","1. A radiology system, comprising: an image server coupled to a network, the image server comprising an image database, wherein the image server receives a radiographic image of a patient from across the network and stores the radiographic image in the image database; a central server comprising: a database, wherein the central server receives patient paperwork and stores the patient paperwork in the database; matching software, wherein the matching software couples the patient paperwork in the database with the radiographic image in the image database based on the medical record number of the patient; and timing software, wherein the timing software associates one of a plurality of status icons with each patient, the associated status icon being based on receipt of the radiographic image, receipt of patient paperwork, generation of a preliminary report, and/or review of the preliminary report, and the associated icon for each patient changes as the patient status changes, wherein the timing software further determines: a first time associated with receipt of the patient paperwork of the patient, the first time being associated with a first status icon; a second time associated with receipt of the radiographic image of the patient, the second time being associated with a second status icon; and a third time associated with the generation of the preliminary report of the patient, the third time being associated with a third status icon; and a web-based user interface comprising a preliminary report template, the preliminary report template comprising a plurality of fields, the plurality of fields comprising a diagnosis field, a findings field, and a scoring system, wherein the template is saved as the preliminary report once the diagnosis field and the findings field are completed, and the scoring system enables a user to denote, either textually, graphically, or both, agreement or disagreement with the original generation of the preliminary report; wherein the user of the radiology system views the radiographic image and the patient paperwork and enters information in the plurality of fields of the preliminary report template to produce the preliminary report for the patient.","24","11/243372","2005-10-04","2007-0078679","2007-04-05","7813942","2010-10-12","NIGHTRAYS | ROSE RADIOLOGY, LLC","Greg Rose","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00","705/003","705/003 | 705/002","","","","4910041004198"
"US","US","P","B1","System and method for managing payments for health care services","A health care claim payment system and method receives a claim for a health care service provided to a participant in a benefits plan. The claim is received by a payment services system, and a portion of the claim is payable by the participant. The payment services system remits the portion of the claim payable by the participant on behalf of the participant so that payment can be remitted to the provider in a single payment and accepts risk of delinquency and/or non-payment by the participant. In one example, the health care provider receives payment for the participant portion and employer portion of the claim within 30 days of issuing a health care service.","1. A computer system comprising machine-readable media having stored therein instructions that when executed cause the computer system to implement a method, the method comprising: receiving adjudicated claim information relating to health care services provided to a participant by a health care provider, the adjudicated claim information being received a first plurality of days after the health care services were provided to the participant, the adjudicated claim information including a third party payor portion and a participant portion; notifying a third party payor of the third party payor portion of the adjudicated claim information to be funded within a second plurality of days of the notifying step, the notifying step occurring after the receiving step; causing payment of the third party payor portion and the participant portion to the health care provider in a single payment in a third plurality of days after the health care services were provided to the participant, the third plurality of days including the first plurality of days followed by the second plurality of days; combining, by a bill generation program logic implemented by the instructions stored in the machine-readable media, adjudicated claim information from the health care provider and a plurality of additional health care providers into a master bill to be sent to the participant, the master bill containing adjudicated claim information for the health care provider and the plurality of additional health care providers; itemizing, by the bill generation program logic, adjudicated claim information for each of the health care services provided to the participant by the health care provider and wherein the plurality of additional health care providers do not directly interact with the patient; and tracking, by a bill tracking program logic implemented by the instructions stored in the machine-readable media, payment of the master bill by the participant.","24","11/707203","2007-02-13","","","7813943","2010-10-12","HEALTH PAYMENT SYSTEMS, INC.","Bruce Lefco | James Brindley","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | A61B-005/00 | G06F-019/00","705/003","705/003 | 705/002 | 705/004","","","","4910041004199"
"US","US","P","B2","Healthcare charge capture and information delivery system and method","A provider-patient encounter device delivers medical information and services by receiving content from context sponsors, linking the content to service codes and presenting the content to providers. The service codes represent medical procedure codes and medical diagnosis codes. Each service code includes a provider demographic code, a service priority code, and a supplemental service code. The provider-patient encounter device presents a selectable list of service codes and presents content from a context sponsor assigned to a service code when the provider selects the service code from the selectable list of service codes.","1. A method for delivering medical information and services, comprising: receiving with a computer to link medical records and advertising content from a plurality of context sponsors, the context sponsors comprising a first context sponsor and a second context sponsor; linking, with said computer, content from the plurality of context sponsors to a plurality of service codes, the plurality of service codes comprising a first service code and a second service code, the plurality of service codes representing a medical procedure code or a medical diagnosis code comprising: a provider demographic code, a service priority code, and a supplemental service code; presenting the plurality of service codes in a service code selectable list comprising the first service-code and the second service code; presenting content from one of the plurality of context sponsors assigned to one of the plurality of service codes when the provider selects one of the plurality of service codes from the plurality of service codes in the service code selectable list.","21","11/775603","2007-07-10","2009-0018861","2009-01-15","7809590","2010-10-05","ASN, INC.","Peter Freebeck | Jack Thomas","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | G06Q-040/00 | A61B-005/00 | G06F-019/00","705/004","705/004 | 705/002 | 705/003","","","","4910040004198"
"US","US","P","B2","Systems and methods for a consumer to determine food/medicine interactions","One embodiment of the present invention relates to systems and methods for detecting harmful and/or hazardous ingredients that may cause an allergic reaction, interfere with the effectiveness of a prescription drug, exacerbate symptoms associated with a chronic illness, and/or cause another undesired reaction.","1. A method for determining food or medicine interaction of a user, comprising: a) populating, by a programmable device, a database, that correlates at least: i) a first product identifier corresponding to at least one ingredients of a first product; and ii) a second product identifier corresponding to at least one ingredients of a second product; b) creating and maintaining via the Internet utilizing a web-based mechanism, at least a first user profile, comprising user health information for a plurality of users; c) scanning a first product by at least one hand-held communication device, wherein the first product includes indicia associated with the first product identifier; d) capturing, in real-time, the first product identifier; e) transmitting, in real-time, the first product identifier from the at least one hand-held communication device to the database; f) comparing, in real-time, the first user profile to the first product identifier corresponding to the at least one ingredients of the first product obtained from the database; g) transmitting, in real-time, to the at least one hand-held communication device, the results of the comparison of the first user profile to the first product identifier corresponding to the at least one ingredients of the first product, wherein the results are used to: (1) output an alert when the first product, based on the first user profile, includes a harmful ingredient; and (2) output an alert when the first product, based on the first user profile, includes a recommended ingredient; h) scanning a second product by the at least one hand-held communication device, wherein the second product includes indicia associated with the second product identifier; i) capturing, in real-time, the second product identifier; j) transmitting, in real-time, the second product identifier from the at least one hand-held communication device to the database; k) comparing, in real-time, the first user profile to the second product identifier corresponding to the at least one ingredients of the second product obtained from the database; and l) transmitting, in real-time, to the at least one hand-held communication device, the results of the comparison of the first user profile to the second product identifier corresponding to the at least one ingredients of the second product, wherein the results are used to: (1) output an alert when the second product, based on the first user profile, includes a harmful ingredient; and (2) output an alert when the second product, based on the first user profile, includes a recommended ingredient.","6","12/020306","2008-01-25","2008-0263011","2008-10-23","7805319","2010-09-28","Ellen Badinelli","Ellen Badinelli","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00 | G06Q-040/00 | A61B-005/00 | G06F-019/00","705/002","705/002 | 705/003 | 705/004","","","","4910039003519"
