"국가코드","DB종류","특허/실용 구분","문헌종류 코드","발명의 명칭","요약","대표청구항","청구항 수","출원번호","출원일","공개번호","공개일","등록번호","등록일","출원인","발명자","우선권 번호","우선권 국가","우선권 주장일","Original CPC Main","Original CPC All","Original IPC Main","Original IPC All","Original US Class Main","Original US Class All","Original FI[JP]","Original F-term[JP]","Original Theme Code [JP]","WIPS ON key"
"US","US","P","B2","Information acquisition device, measurement system, and information acquisition method","An information acquisition device 10 includes a data acquisition unit 11 acquiring measurement data from an external measuring device 20; a code reading unit 12 reading a code to acquire the information represented by the code; and a data processing unit 13 that associates the information acquired by the code reading unit 12 with the measurement data acquired by the data acquisition unit 11. Medical measuring devices used to measure patient status can be suggested as the measuring device 20. In such a case, for example, codes representing identifiers that identify patients can be used as the code.","1. An information acquisition device comprising: a data acquisition unit that is configured to acquire measurement data from an external measuring device;a code reading unit that is configured to read a code to acquire the information represented by the code; anda data processing unit that is configured to associate the information acquired by the code reading unit with the measurement data acquired by the data acquisition unit,wherein: the external measuring device is configured to perform measurement of a target component in a sample and accuracy testing of a reference solution used for the measurement of the target component with a sensor;the code includes a code representing a first use-by date set for the sensor and a code representing a second use-by date set for the reference solution; andwhere the code reading unit is configured to acquire the first use-by date and the second use-by date, andthe data processing unit is configured to determine whether or not at least one of the first use-by date and second use-by date acquired by the code reading unit has expired; and to exercise control intended to ensure that no processing of the sample-related measurement data of an expired first use-by date and/or an expired second use-by date is performed in the information acquisition device, to issue an outbound notification, or to do both.","14","13/583303","2011-03-14","2013-0200140","2013-08-08","8939373","2015-01-27","ARKRAY, INC.","Yutaka  Kawabata | Fumito  Hiramura","2010-058382","JP","2010-03-15","G06F-0017/40","G06F-0017/40 | A61B-0005/14532 | A61B-0005/7495 | G06Q-0010/06 | G06Q-0050/22 | A61B-2560/0456 | A61B-2562/0295","G06K-007/10","G06K-007/10 | G06F-017/40 | A61B-005/145 | A61B-005/00 | G06Q-010/06 | G06Q-050/22","235/462.13","235/462.13 | 235/462.01","","","","4915005000994"
"US","US","P","B2","Signal processing apparatus","The present invention involves a method and an apparatus for analyzing measured signals, including the determination of a measurement of correlation in the measured signals during a calculation of a physiological parameter of a monitored patient. Use of this invention is described in particular detail with respect to blood oximetry measurements.","1. A non-transitory computer useable medium having computer readable code, the computer readable code comprising: code configured to process a plurality of signals to obtain a plurality of principal components, wherein the plurality of signals corresponds to sensed optical energies from a plurality of wavelengths and wherein each of the plurality of signals comprises a source component corresponding to a physiological parameter and an interference component;code configured to process the plurality of principal components to obtain a plurality of independent components, wherein a matrix of the plurality of signals corresponds to a matrix product of a matrix of the plurality of independent components and a matrix of mixing coefficients, and wherein the code configured to process the plurality of principal components comprises code configured to separate the source component from the interference component; andcode configured to obtain a ratio of mixing coefficients from the matrix of mixing coefficients, wherein the ratio corresponds to a ratio of modulation ratios of red to infrared wavelengths of the plurality of wavelengths; andcode configured to extract a first measure of the physiological parameter corresponding to the source component from one of the plurality of independent components.","40","11/754238","2007-05-25","2007-0225581","2007-09-27","8942777","2015-01-27","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","Mohamed K.  Diab | Esmaiel  Kiani-Azarbayjany | Walter M.  Weber","","","","A61B-0005/14551","A61B-0005/14551 | A61B-0008/5276 | A61B-0005/021 | A61B-0005/7214 | A61B-0005/029 | A61B-0005/1455 | A61B-0005/7225 | A61B-0008/00 | A61B-0005/7253 | A61B-0005/024 | A61B-0005/7207 | A61B-0005/02154 | A61B-0005/0402 | A61B-0005/14532 | A61B-0005/726 | A61B-0005/0816 | A61B-0005/7239 | A61B-0005/7257 | A61B-0005/14546 | G01N-2021/3144 | A61B-0006/00 | A61B-0005/4821 | A61B-0005/0476 | A61B-0005/7203 | G06K-0009/0051 | H04B-0001/123","A61B-005/1455","A61B-005/1455 | A61B-005/02 | A61B-008/08 | A61B-005/00 | G06K-009/00 | H04B-001/12 | A61B-005/021 | A61B-005/029 | A61B-008/00 | A61B-005/024 | A61B-005/0215 | A61B-005/0402 | A61B-005/145 | A61B-005/08 | G01N-021/31 | A61B-006/00 | A61B-005/0476","600/336","600/336 | 600/310 | 600/324 | 600/502","","","","4915005004376"
"US","US","P","B2","Microprocessor controlled ambulatory medical apparatus with hand held communication device","An implantable infusion pump possesses operational functionality that is, at least in part, controlled by software operating in two processor ICs which are configured to perform some different and some duplicate functions. The pump exchanges messages with an external device via telemetry. Each processor controls a different part of the drug infusion mechanism such that both processors must agree on the appropriateness of drug delivery for infusion to occur. Delivery accumulators are incremented and decremented with delivery requests and with deliveries made. When accumulated amounts reach or exceed, quantized deliverable amounts, infusion is made to occur. The accumulators are capable of being incremented by two or more independent types of delivery requests. Operational modes of the infusion device are changed automatically in view of various system errors that are trapped, various system alarm conditions that are detected, and when excess periods of time lapse between pump and external device interactions.","1. A medical system, comprising: a) an ambulatory medical device (MD) configured to provide a treatment to a body of a patient having a housing, the MD further including within the housing: (1) a reservoir capable of containing a drug, (2) a pumping mechanism for transferring the drug from the reservoir to the body of a patient, (3) MD electronic control circuitry that further comprises at least one MD telemetry system and at least one MD processor that controls, at least in part, operation of the MD telemetry system and operation of the MD, including, at least in part, operation of the pumping mechanism, wherein a first portion of the MD telemetry system is incorporated into the MD processor and a second portion of the MD telemetry system is external to the MD processor, and (4) a memory for storing a delivery profile containing a plurality of preprogrammed basal rates, each preprogrammed basal rate corresponding to a predefined time period during which the drug is continuously delivered at the preprogrammed basal rate to the body of the patient; andb) a communication device (CD) comprising CD electronic control circuitry that further comprises at least one CD telemetry system and at least one CD processor that controls, at least in part, operation of the CD telemetry system and operation of the CD, wherein the CD telemetry system sends messages to or receives messages from the MD telemetry system,wherein the communication device is capable of being programmed with at least two quantities relating to at least two amounts of drug delivery,wherein a first quantity of the at least two quantities is the preprogrammed basal rate derived from the delivery profile with the corresponding predefined time period that corresponds to a current time,wherein a second quantity of the at least two quantities is a temporary basal rate at which the drug is continuously delivered, the temporary basal rate being programmed on the communication device and sent to the medical device without changing the delivery profile stored on the medical device,wherein a third quantity of the at least two quantities is a temporary basal rate duration during which the drug is delivered at the temporary basal rate instead of the preprogrammed basal rate,wherein a fourth quantity of the at least two quantities is a bolus amount of the drug to be delivered, andwherein the medical device is configured to deliver a net amount of the drug to the body of the patient that is equal to a sum of the preprogrammed basal rate and the bolus amount if no temporary basal rate is programmed for the current time, and to deliver a net amount of the drug that is equal to a sum of the temporary basal rate and the bolus amount if a temporary basal rate is programmed for the current time.","7","12/913234","2010-10-27","2011-0125095","2011-05-26","8938306","2015-01-20","Medtronic Minimed, Inc.","Ronald J.  Lebel | Timothy J.  Starkweather | Philip T.  Weiss","","","","A61M-0005/172","A61M-0005/172 | A61M-2205/6018 | A61M-2205/3523 | A61M-2205/50 | G06F-0008/60 | G06F-0008/65 | G06F-0019/3412 | A61N-0001/37211 | A61N-0001/37264 | A61M-0005/16831 | A61N-0001/375 | Y02B-0060/183 | A61M-0005/168 | A61M-2205/3507 | A61M-2205/581 | A61N-0001/3727 | A61N-0001/37276 | A61M-2205/8206 | G06Q-0050/22 | A61M-0005/14276 | Y10S-0128/13 | Y10S-0128/903 | A61N-0001/37247 | A61M-2205/18 | A61N-0001/37258 | A61N-0001/37252 | A61M-0005/14244 | A61M-2205/582 | G06F-0019/3468 | A61B-2560/0209","A61N-001/00","A61N-001/00 | A61M-005/172 | G06F-009/445 | G06F-019/00 | A61N-001/372 | G06Q-050/22 | A61M-005/142 | A61M-005/168 | A61N-001/375","607/060","607/060 | 128/DIG.130 | 128/903","","","","4915004002757"
"US","US","P","B2","Body weight management device","A body weight management device includes a body weight obtainment unit that obtains measurement data in which a body weight measurement value and a measurement day/time are associated with each other, an increase/decrease amount calculation unit that calculates a target intra-day variation amount by which the body weight varies during sleep, a target obtainment unit that calculates a target value when measuring a pre-sleep body weight value at a second timing before the measurement subject sleeps relative to a post-waking body weight value that is measured at a first timing after the measurement subject wakes, an advice obtainment unit that obtains advice information regarding meals to achieve the target value, based on a result of comparing a pre-meal body weight value measured at a third timing prior to a meal with a threshold value, and an output processing unit that outputs the obtained advice information.","1. A body weight management device comprising: a body weight obtainment unit that obtains measurement data in which a body weight measurement for a measurement subject and a measurement day/time are associated with each measurement, the measurement data including a post-waking body weight at a first timing after the measurement subject wakes, a pre-sleep body weight at a second timing before the measurement subject sleeps, and a pre-meal body weight at a third timing prior to a meal eaten by the measurement subject;an increase/decrease amount calculation unit that calculates a target intra-day change amount based on a nighttime body weight decrease obtained from the measurement data which is an amount by which the body weight decreases during sleep;a target obtainment unit that, based on the target intra-day change amount and the post-waking body weight, calculates an evening target body weight which is a targeted pre-sleep body weight to be obtained at the second timing;an advice obtainment unit that obtains advice information regarding meals to achieve the evening target body weight, based on a result of comparing the pre-meal body weight measured at the third timing with a threshold value; andan output unit that outputs the obtained advice information.","13","13/991215","2011-11-28","2013-0252211","2013-09-26","8932062","2015-01-13","OMRON HEALTHCARE CO., LTD.","Yoshitake  Oshima","2011-030776","JP","2011-02-16","G09B-0019/0092","G09B-0019/0092 | G01G-0019/50 | G06Q-0050/22 | G06Q-0010/06 | A61B-0005/0537 | G06F-0019/3475 | G06F-0019/3406","G09B-019/00","G09B-019/00 | G01G-019/50 | G06Q-050/22 | G06Q-010/06 | A61B-005/053 | G06F-019/00","434/127","434/127","","","","4915003001273"
"US","US","P","B2","Method and system for providing data management in integrated analyte monitoring and infusion system","Methods and systems for providing therapy related data management are provided. The subject systems include one or more device components, and at least one memory storage unit and at least one data storage unit associated with such one or more device components. The device components may include one or more of an analyte monitoring system, a fluid delivery device and a remote terminal. The subject methods include use of the subject systems to optimize treatment of a patient.","1. A method comprising: receiving, at one or more processors, analyte data from an analyte sensor;determining, using the one or more processors, an analyte level and a rate of change of the analyte level based on the received analyte data;automatically associating, using the one or more processors, a meal event with the determined rate of change of the analyte level when the determined rate of change exceeds a predetermined threshold level, wherein the meal event includes date and time information;storing the determined analyte level, the rate of change of the analyte level, and the meal event associated with the determined rate of change of the analyte level into a memory storage unit associated with the one or more processors;retrieving, using the one or more processors, from the memory storage unit a plurality of rate of change of analyte level data measured over a predetermined time period;determining, using the one or more processors, if a number of the retrieved plurality of rate of change of the analyte level data measured over the predetermined time period having the meal event associated therewith exceeds a predetermined number;retrieving, using the one or more processors, from the memory storage unit one or more stored medication administration profiles for the predetermined time period;the one or more processors utilizing an automated pattern recognition on the retrieved one or more stored medication administration profiles based on the retrieved plurality of rate of change of analyte level data measured over the predetermined time period; anddetermining, using the one or more processors, an optimal medication administration profile based on the retrieved plurality of rate of change of the analyte level data measured over the predetermined time period, the retrieved one or more stored medication administration profiles and the automated pattern recognition, when the number of the retrieved plurality of rate of change of the analyte level data measured over the predetermined time period having the meal event associated therewith exceeds the predetermined number.","7","11/462982","2006-08-07","2009-0054745","2009-02-26","8932216","2015-01-13","ABBOTT DIABETES CARE, INC.","R. Curtis  Jennewine","","","","A61B-0005/4839","A61B-0005/4839 | A61B-0005/0031 | A61B-0005/14532 | A61B-0005/14546 | G06F-0019/3468","A61B-005/00","A61B-005/00 | A61B-005/05 | G06Q-010/00 | G06Q-050/00 | A61B-005/145 | G06F-019/00","600/300","600/300 | 600/301 | 600/347 | 705/002","","","","4915003001426"
"US","US","P","B2","Recording and analyzing data on a 3D avatar","In particular embodiments, a method includes generating a 3D display of an avatar of a person, where the avatar can receive inputs identifying a type of a physiological event, a location of the physiological event in or on a person's body in three spatial dimensions, a time range of the physiological event, a quality of the physiological event, and rendering the physiological event on the avatar based on the inputs.","1. A method comprising, by one or more computing devices: generating a display for presentation to a user, the display comprising an avatar of a person'ss body in three spatial dimensions, the avatar being configured to receive one or more inputs from the user;receiving a first input from the user identifying a type of a physiological event;receiving a second input from the user identifying a location of the physiological event in or on a person'ss body in three spatial dimensions;receiving a third input from the user identifying a time range of the physiological event;receiving a fourth input from the user identifying a quality of the physiological event;receiving a fifth input from the user identifying an administration of a medical treatment to the person;receiving a sixth input from the user identifying a configuration of the person'ss body associated with the physiological event; andrendering the physiological event and the administration of the medical treatment to the person on the avatar based on the first, second, third, fourth, fifth, and sixth inputs.","35","12/954441","2010-11-24","2012-0127157","2012-05-24","8928671","2015-01-06","FUJITSU LIMITED","B. Thomas  Adler | David  Marvit | Jawahar  Jain","","","","G06F-0019/3418","G06F-0019/3418 | A61B-0005/0022 | A61B-0005/0024 | A61B-0005/08 | A61B-0005/0816 | A61B-0005/091 | A61B-0005/1118 | A61B-0005/1121 | A61B-0005/14551 | A61B-0005/165 | A61B-0005/4803 | A61B-0005/744 | A61B-2562/0219 | G06F-0019/322 | G06F-0019/3437 | G06F-0019/345 | G06F-0019/363 | G06Q-0010/00 | G06Q-0050/24","G06T-015/00","G06T-015/00 | G06F-019/00 | A61B-005/00 | A61B-005/08 | G06Q-010/00 | G06Q-050/24 | A61B-005/091 | A61B-005/11 | A61B-005/1455 | A61B-005/16","345/473","345/473 | 345/474 | 345/475 | 600/301 | 600/547 | 600/549","","","","4915002003968"
"US","US","P","B2","Method and apparatus for simultaneous acquisition of multiple examination data","Disclosed is an image acquisition workstation including a multiple examination mode. In the multiple examination mode, a user selects an anatomical view or procedure prior to acquiring data. When the image data is acquired, the acquired data is stored in a data structure related to the selected procedure or anatomical view. As the user selects a procedure or anatomical view prior to each data acquisition, the image acquisitions can be acquired in any order.","1. A method for acquiring and organizing image data comprising: (a) selecting multiple different imaging procedures for imaging multiple different anatomies of a subject from a list of different imaging procedures to associate with respective multiple image data sets;(b) selecting multiple different folders in which to place respective multiple image data sets from the selected multiple different imaging procedures;(c) acquiring the multiple different image data sets by performing the selected multiple different imaging procedures;(d) reviewing the acquired multiple different image data sets from the respective the selected multiple different imaging procedures and associating the acquired multiple different image data sets with the corresponding selected multiple different imaging procedures by moving at least one of the acquired multiple different image data sets from one folder to another folder; and(e) repeating at least steps (c)-(d) until multiple different image data sets are acquired for reconstructing an image associated with each of the selected multiple different imaging procedures, wherein each of the multiple different image data sets are stored in one of the folders.","13","10/286673","2002-11-01","2004-0086202","2004-05-06","8929620","2015-01-06","GE MEDICAL SYSTEMS GLOBAL TECHNOLOGY CO.","Stephanie A.  Short | Mohamed Ali  Hamadeh | Sundar  Swamy | Anil  Issac | Renuka  Uppaluri | Renaud B.  Maloberti | Jianqing  Yao | Lloyd W.  Ison","","","","G06F-0019/321","G06F-0019/321 | G06Q-0050/22","G06K-009/00","G06K-009/00 | G06F-019/00 | G06Q-050/22","382/128","382/128 | 382/131 | 705/002 | 705/003","","","","4915002004910"
"US","US","P","B2","Examination information display device and method","An examination information display device of the present invention includes: a storage unit that stores examination information of an object; a display unit that has a display screen on which the examination information is displayed; an extraction unit that extracts candidate examination information, which is a candidate referred to or compared with a reference examination to be diagnosed, using supplementary information of the examination information of the object stored in the storage unit; and a display control unit that displays the candidate examination information in a predetermined display region of the display screen.","1. An examination information display device comprising: a processor;a non-transitory storage medium,wherein the processor causes the non-transitory storage medium to store examination information of an object with supplementary information of the examination information;a display unit having a display screen on which the examination information is displayed;a selection unit that selects a reference examination to be diagnosed from the examination information; andan extraction unit that extracts candidate examination information, which is a candidate referred to or compared with the reference examination from the examination information by using supplementary information of the reference examination,wherein the processor causes the non-transitory storage medium to store a layout that sets display position patterns of the candidate examination information, andwherein the display unit has a share window that displays the candidate examination information according to the layout.","16","13/638591","2011-03-23","2013-0088512","2013-04-11","8929627","2015-01-06","HITACHI MEDICAL CORPORATION","Masato  Suzuki | Maiko  Kawase | Yayoi  Shitara | Yuki  Fukuyama","2010-081772","JP","2010-03-31","G09G-0005/377","G09G-0005/377 | A61B-0006/463 | G06F-0019/322 | G06Q-0010/06 | G06Q-0050/22 | A61B-0005/055 | A61B-0006/03","G06K-009/00","G06K-009/00 | G09G-005/377 | A61B-006/00 | G06F-019/00 | G06Q-010/06 | G06Q-050/22 | A61B-005/055 | A61B-006/03","382/128","382/128 | 382/629","","","","4915002004917"
"US","US","P","B2","Reconfigurable garment definition and production method","Computer-aided design and manufacture software and hardware automate garment and fashion definition and production. Configurable garment includes ornamental element, pattern display, and personal identifier and wireless sensor electronics.","1. Electronically reconfigurable garment comprising: a backpack comprising a flexible optical fiber screen woven into the backpack, a media player, and an identifier device;a user interface appliance comprising a user device, a processor/memory, and a networking interface; anda power source;wherein the networking interface couples the user interface appliance with the backpack using software to configure operation of the media player enabling real-time user-control via the user device and the flexible optical fiber screen, the software further configuring electronically a variable color element, a variable reflectivity element, a variable electroluminescent element, or a variable optical chameleon element of the flexible optical fiber screen according to a user-defined garment definition or user input via the user device, thereby allowing the backpack to change color, images, projections, and patterns based on configuration commands for a unique fashion look-and-feel and for displays of texts, data, and audio and video media content.","6","13/454390","2012-04-24","2012-0204310","2012-08-16","8930012","2015-01-06","Dennis S. Fernandez","Dennis S.  Fernandez","","","","A41H-0003/007","A41H-0003/007 | A61B-0005/0002 | A61B-0005/6804 | G06Q-0030/0601 | A41D-0001/002 | A61B-0005/02 | A61B-0005/024 | A61B-0005/0816 | A61B-2017/00017 | A61B-2017/00084 | A61B-2017/00212 | Y02T-0010/82 | Y10S-0002/905","G06F-019/00","G06F-019/00 | A41H-003/00 | A61B-005/00 | G06Q-030/06 | A41D-001/00 | A61B-005/02 | A61B-005/024 | A61B-005/08 | A61B-017/00","700/130","700/130 | 002/905","","","","4915002005300"
"US","US","P","B2","Multi-function analyte test device and methods therefor","Methods, device and systems including receiving a request for a therapy profile for treating a medical condition, determining using a processor a plurality of therapy profile parameters, assigning a weighted value to each therapy profile parameter based on a hierarchy determined by the medical condition, querying a database to identify a stored therapy profile with therapy profile parameters that most closely correspond to the determined plurality of therapy profile parameters based on the hierarchy, generating an output data corresponding to the identified stored therapy profile, the output data a medication dosage information are provided. Also provided are systems and kits.","1. A method of providing therapy management, comprising: receiving a request for a therapy profile for treating a medical condition;determining, using one or more computing processors, a plurality of therapy profile parameters;assigning, using the one or more processors, a weighted value to each therapy profile parameter based on a hierarchy determined by the medical condition, wherein assigning the weighted value to each therapy profile parameter includes ranking the therapy profile parameters in a predetermined order and assigning a respective weighted value based on the ranking;querying, using the one or more processors, a database to identify a stored therapy profile with therapy profile parameters that most closely correspond to the determined plurality of therapy profile parameters based on the hierarchy; andgenerating, using the one or more processors, an output data corresponding to the identified stored therapy profile, wherein the output data includes a medication dosage information.","46","12/699844","2010-02-03","2010-0204557","2010-08-12","8930203","2015-01-06","ABBOTT DIABETES CARE INC.","Namvar  Kiaie | Jean-Pierre  Cole | Mark Kent  Sloan | Frederic  Arbogast","","","","A61B-0005/411","A61B-0005/411 | A61B-0005/14532 | G06F-0019/3456 | G06F-0019/3406","G06F-017/30","G06F-017/30 | A61B-005/00 | A61N-001/00 | C12M-001/00 | A61B-005/145 | G06F-019/00","705/001","705/001 | 705/003","","","","4915002005490"
"US","US","P","B2","Patient data management apparatus for comparing patient data with ailment archetypes to determine correlation with established ailment biomarkers","The Medical Diagnostic Apparatus implements a physician-operated medical data analysis system for assisting a physician in identifying ailments and conditions which correlate to anomalies identified in a set of patient medical data relating to an identified patient. This system includes a plurality of biomarkers which relate to interpreting patient medical data and possible ailments associated with patient medical data. A data characterization module displays biomarkers selected by a physician and a set of patient medical data, collected from and about an identified patient, to compare the set of patient medical data with biomarkers of known ailments to enable the physician to identify an ailment representative of the patient medical data.","1. A physician operated medical data analysis system for assisting a physician in identifying ailments and conditions which correlate to anomalies identified in a set of medical data relating to an identified patient, comprising: a physician terminal device for providing a physician with a user interface;a memory for storing at least one set of patient medical data relating to an identified patient, which patient medical data comprises a plurality of measurements of biomarkers that correspond to a biological property of one or more organisms in the patient;an analysis server, communicatively connected to the physician terminal device and the memory, for storing: a plurality of sets of ailment specific biomarkers, each of which correspond to a set of characteristic biological properties that can be detected and measured in a patient, and each of which are indicative that an organism is afflicted with a predetermined ailment;a patient data manipulation module, responsive to the physician selecting a plurality of sets of ailment specific biomarkers via the physician terminal device, configured to identify patient medical data of the identified patient that correlates with each of the biomarkers in each of the selected sets of ailment specific biomarkers; anda data acquisition and display module for displaying on the physician terminal device for visual comparison, a visualization of each of the plurality of sets of ailment specific biomarkers selected by the physician and a visualization of the identified patient medical data of the identified patient.","18","12/889697","2010-09-24","2011-0015942","2011-01-20","8930212","2015-01-06","WAVI","David  Oakley | Owen S.  Robertson | Ambarish  Jash","","","","G06Q-0050/22","G06Q-0050/22 | G06Q-0099/00 | A61B-0005/6814 | A61B-0005/6803 | A61B-0005/4088 | A61B-0005/0476 | G06Q-0010/10 | G06F-0019/3443 | G06F-0019/324 | A61B-0005/0006 | A61B-0005/0478","G06Q-050/00","G06Q-050/00 | G06Q-099/00 | A61B-005/00 | A61B-005/0476 | G06Q-010/10 | G06F-019/00 | A61B-005/0478 | G06Q-050/22","705/002","705/002","","","","4915002005499"
"US","US","P","B2","Medical information event manager","An event management system and method detects the occurrence of events as a function, at least in part, of information and data gathered from monitoring one or more patients with a medical information system. Event detection processes can be defined and then triggered to cover any of a variety of circumstances. For instance, event detection processes can be defined that, when triggered, indicate that a certain patient (or patients) would make a suitable candidate for that clinical trial, a patient is a candidate for a certain type of treatment, or hospital resources are being utilized in a certain manner. That is, such events may relate to the efficiency or inefficiency in use of certain resources, or such events may concern usage under certain circumstances.","1. An event management system, comprising: an event manager configured to he executed by at least one electronic device, said event manager comprising:a statement customizer configured to construct one or more user-defined statements which define parameter-based tests or conditions, each of said statements configured to test at least one logical criterion;an event customizer configured to define an event detection process and associate a set of said statements with said event detection process, and configured to define an event test condition and at least one event action, wherein the set of statements provides information for a scheduled execution of the detection process;an analyzer, configured to apply said set of statements to patient data obtained from a medical information system and to determine satisfaction of said test condition, as a function of satisfaction of one or more criterion of said set of statements; andan activator, configured to initiate said at least one event action in response to said satisfaction of said test condition.","26","12/958948","2010-12-02","2011-0166887","2011-07-07","8930213","2015-01-06","I.M.D. SOFT LTD.","Phyllis  Gotlib | Ido  Schoenberg | Roy  Schoenberg","","","","","","G06Q-010/00","G06Q-010/00 | G06Q-050/00","705/002","705/002 | 705/003","","","","4915002005500"
"US","US","P","E1","Automatic blood collection system","A whole blood collection system includes an automated pump/control unit and an accompanying disposable blood set. When combined and connected to a source of anticoagulant, these elements allow automatic priming of the blood set with anticoagulant and automatic collection of anticoagulated blood product according to three different collection modes. The unit's pump and the blood set are specially designed to cooperate during the collection process to assure that the collected product has a precise blood to anticoagulant ratio. During the collection procedure, the pump/control unit automatically collects data relating to the procedure. Additional data specifically identifying components of the blood set, such as the blood collection bag, along with identification data on the donor's registration form may be scanned into the pump/controller unit by a scanner associated with the unit; this facilitates positive sample identification and tracking. At the end of the procedure, a printer in the pump/controller unit automatically prints out this information so that a detailed record is immediately available about the collected blood product, the procedure for collecting it and the source of the product, i.e., the donor.","13. A blood collection system comprising: a blood collection machine,a computer connected in communication with the blood collection machine,an operator interface with operator input controls in communication with the computer, including a data input device in communication with the computer and configured to read and input information into the computer,a display in communication with the computer and configured to display information about a blood collection procedure to an operator,a disposable tubing set connectable to the blood collection machine defining at least a portion of a blood collection pathway and having identification information that is readable by the data input device,wherein the computer is configured to control the operation of the blood collection machine and collect procedure information during a blood collection procedure and the computer is further configured to receive commands from the operator interface and to receive donor information.","34","10/865554","2004-06-10","","","RE45315","2014-12-30","HAEMONETICS CORPORATION","Ronald O.  Gilcher | Jacques  Chammas | Joseph M.  Medberry | Gary R.  Stacey","","","","","","A61M-031/00","A61M-031/00 | G06Q-010/00 | G06Q-050/00 | G01N-033/48 | G01N-033/50 | A61B-005/00 | B65D-081/00 | A61M-001/00","604/006.01","604/006.01 | 705/002 | 702/021 | 600/573 | 604/031","","","","4914052000431"
"US","US","P","B2","Electric tactile display","An electro-tactile display includes an electrode substrate provided with a plurality of stimulation electrodes, a conductive gel layer positioned between the stimulation electrodes and the skin of a wearer, a switching circuit section electrically connected to the stimulation electrodes, a stimulation pattern generating section electrically connected to the switching circuit, and means for alleviating a sensation experienced by the wearer as a result of the stimulation electrodes. In one aspect, the means for alleviating a sensation is configured from the conductive gel layer. The conductive gel layer has a resistance value equivalent to that of the horny layer of the skin. In another aspect, the means for alleviating a sensation is configured from the stimulation determination means and the threshold value adjustment means.","1. A forehead-mounted electro-tactile display comprising: an electrode substrate provided with a plurality of stimulation electrodes;a conductive gel layer positioned between the stimulation electrodes and the skin of a wearer;a switching circuit section electrically connected to said stimulation electrodes;a stimulation pattern generating section electrically connected to said switching circuit section; wherein said plurality of stimulation electrodes have an electrode gap less than or equal to 5 mm,wherein said conductive gel layer has a resistance value in a range between 100 and 1000 kΩcm, andwherein said conductive gel layer has a thickness in a range between 0.3 and 2.0 millimeters.","19","12/096447","2006-12-07","2010-0151426","2010-06-17","8920174","2014-12-30","EYE PLUS PLUS, INC. | THE UNIVERSITY OF TOKYO","Susumu  Tachi | Hiroyuki  Kajimoto | Yonezo  Kanno","","","","G09B-0021/003","G09B-0021/003 | G09B-0021/006 | A61B-0005/11 | G06F-0003/012 | G09B-0021/001 | G02B-0027/017 | G09B-0021/004 | G08B-0006/00 | G09B-0021/007 | G06F-0003/011 | G06F-0003/016 | A61F-0004/00 | A61G-2203/18 | A61B-0003/113 | G09B-0021/00 | A61B-0008/00 | G09B-0021/008 | A61F-0009/08 | A61H-2201/1604 | A61H-2201/165","G09B-021/00","G09B-021/00 | G06F-003/01 | G08B-006/00 | A61F-004/00 | A61F-009/08 | A61B-005/11 | G02B-027/01 | A61B-003/113 | A61B-008/00","434/114","434/114 | 340/004.11 | 340/004.12 | 341/021 | 348/062 | 382/114 | 434/113 | 623/004.1 | 704/271","","","","4914052001688"
