"국가코드","DB종류","특허/실용 구분","문헌종류 코드","발명의 명칭","요약","대표청구항","청구항 수","출원번호","출원일","공개번호","공개일","등록번호","등록일","출원인","발명자","우선권 번호","우선권 국가","우선권 주장일","Original CPC Main","Original CPC All","Original IPC Main","Original IPC All","Original US Class Main","Original US Class All","Original FI[JP]","Original F-term[JP]","Original Theme Code [JP]","WIPS ON key"
"US","US","P","B2","Operating room black-box device, system, method and computer readable medium for event and error prediction","A multi-channel recorder/encoder for collecting, integrating, synchronizing and recording medical or surgical data received as independent live or real-time data streams from a plurality of hardware units. The medical or surgical data relating to a live or real-time medical procedure. Example hardware units include a control interface, cameras, sensors, audio devices, and patient monitoring hardware. Further example systems may include a cloud based platform incorporating the encoder.","1. A computer implemented system for automatically processing audio-visual recordings of one or more surgical procedures to automatically generate data structures representing durations of time where predicted errors are estimated to augment rendering of a surgical decision support graphical user interface associating digital recordings of one or more surgical procedures with the predicted errors based on predictions generated by an artificial neural network, the system comprising: a plurality of hardware units for collecting real-time medical or surgical data streams having a control interface coupled by a network to cameras, sensors, audio devices, and patient monitoring hardware, the real-time medical or surgical data streams relating to a real-time medical procedure within an operating or clinical site;an encoder for synchronizing and recording the real-time medical or surgical data streams to a common clock or timeline to generate a session container data structure storing at least one of video or audio data streams;a processor, coupled with a non-transitory computer-readable memory maintaining a trained predictive data model, the processor configured to: identify, using the trained predictive data model, one or more potential time-stamped clinical error events within the session container data structure;generate a time-synchronized metadata track representing timestamp markers corresponding to specific timestamps or timestamp ranges of the durations of time corresponding to the at least one of video or audio data streams of the session container data structure, each timestamp marker of the timestamp markers corresponding to a specific time-stamped potential clinical error event;train the predictive data model using reviewer validation inputs representing one or more labels corresponding to at least one of the time-stamped potential clinical error events, the one or more labels each indicating whether the corresponding time-stamped potential clinical error event was correct or false; andcontrol rendering of the surgical decision support graphical user interface by overlaying a visual rendering of the time-synchronized metadata track upon a rendering of a timeline chart, one or more interactive visual interface elements, each interactive visual interface element corresponding to the corresponding specific time-stamped potential clinical error event.","20","17/734834","2022-05-02","2022-0270750","2022-08-25","12051500","2024-07-30","SST CANADA INC.","Teodor Pantchev Grantcharov | Kevin Lee Yang","PCT-CA2015-000504","WO","2015-09-23","G16H-0040/20","G16H-0040/20 | A61B-0005/0022 | G06F-0001/12 | G06F-0017/40 | G06N-0020/00 | G16H-0020/40 | G16H-0030/20 | G16H-0040/63 | G16H-0040/67 | G16H-0050/50 | H04L-0063/0421","G16H-040/20","G16H-040/20 | A61B-005/00 | G06F-001/12 | G06F-017/40 | G06N-020/00 | G16H-020/40 | G16H-030/20 | G16H-040/63 | G16H-040/67 | G16H-050/50 | H04L-009/40","","","","","","4924031004044"
"US","US","P","B2","Remote patient management and monitoring systems and methods","Systems and methods are provided for remote patient management and monitoring. The patient is monitored with a wireless sensor system connected to an application executing on a patient user computing device. The system continuously monitors physiological parameters, such as, but not limited to, blood oxygen saturation (SpO2), pulse rate, perfusion index, pleth variability index, and/or respiration rate from the photoplethysmograph. The system triggers alarms if the patient physiological data violates thresholds. Care providers review patient data and associated alarm(s) with graphical user interfaces.","1. A method of establishing a monitoring environment for a user suspected of having a contagious respiratory infection where the user is to be monitored remotely from a care provider, said monitoring environment including one or more sensors worn by the user, a wearable device worn by the user configured to communicate with the one or more sensors and to process information responsive to output from the one or more sensors, a user computing device configured to wirelessly communicate with the wearable device and to communicate with a remote care provider system over a network, the care provider system configured to be monitored by the care provider, the method comprising: providing a user monitoring kit to the user, said user monitoring kit including said wearable device and at least some of said one or more sensors, said wearable device configured to process sensor signals to determine measurement values of blood oxygen saturation of the user over a monitoring period;providing a user a first software application for said user computing device, said first software application configured to aggregate medical information of said user, said medical information including received said measurement values of said blood oxygen saturation and received one or more measurement values of a temperature of said user; andproviding a care provider a second software application for said care provider system, said second software application configured to receive medical information from said first software application, to process said medical information and to output to a display viewable by said care provider indicia responsive to said measurement values of said blood oxygen saturation and temperature of said user during said monitored period, said indicia including a variance from a baseline for said user at least when said user should receive further screening for said contagious respiratory infection.","12","18/447121","2023-08-09","2023-0380701","2023-11-30","12042252","2024-07-23","MASIMO CORPORATION","Omar Ahmed | Nicholas Evan Barker | Keith Ward Indorf | Sungwhan Cha | Sebastian T. Frey | Hyejin Cho","","","","A61B-0005/02055","A61B-0005/02055 | A61B-0005/0004 | A61B-0005/0008 | A61B-0005/002 | A61B-0005/0022 | A61B-0005/01 | A61B-0005/0205 | A61B-0005/08 | A61B-0005/0816 | A61B-0005/14542 | A61B-0005/6801 | A61B-0005/6814 | A61B-0005/6823 | A61B-0005/6824 | A61B-0005/6826 | A61B-0005/7275 | A61B-0005/7282 | A61B-0005/7435 | A61B-0005/746 | A61B-0005/7465 | A61B-0005/747 | A61B-0005/7475 | G06F-0009/451 | G16H-0010/60 | G16H-0015/00 | G16H-0040/20 | G16H-0040/67 | G16H-0050/20 | G16H-0050/30 | G16H-0050/70 | G16H-0050/80 | H04B-0017/318 | H04W-0004/021 | A61B-0005/024 | A61B-0005/026 | A61B-0005/14551 | A61B-2562/0271 | G06F-0003/04842","A61B-005/00","A61B-005/00 | A61B-005/01 | A61B-005/0205 | A61B-005/08 | A61B-005/145 | G06F-009/451 | G16H-010/60 | G16H-015/00 | G16H-040/20 | G16H-040/67 | G16H-050/20 | G16H-050/30 | G16H-050/70 | G16H-050/80 | H04B-017/318 | H04W-004/021 | A61B-005/024 | A61B-005/026 | A61B-005/1455 | G06F-003/04842","","","","","","4924030001163"
"US","US","P","B2","Facial model for generation of post-treatment images of teeth and soft facial tissues","A processing device receives a pre-treatment model of upper and lower dental arches of a person, the pre-treatment model comprising first positions of teeth, and further receives a post-treatment model of the upper and lower dental arches, the post-treatment model comprising second positions of the teeth. The processing device determines a first mapping between first positions of first landmarks in the pre-treatment model and second positions of the first landmarks in the post-treatment model, and receives an image of a face of the person, comprising at least the teeth and soft facial tissues. The processing device generates a second mapping between the first landmarks and second landmarks associated with the soft facial tissues from the image, and generates a facial model comprising the first mapping and the second mapping, wherein the facial model generates post-treatment images of the teeth and the soft facial tissues based on pre-treatment images.","1. A method comprising: receiving a pre-treatment virtual three-dimensional (3D) model of an upper dental arch and a lower dental arch of a person, the pre-treatment virtual 3D model comprising first positions and orientations of teeth of the upper dental arch and the lower dental arch;receiving a post-treatment virtual 3D model of the upper dental arch and the lower dental arch of the person, the post-treatment virtual 3D model comprising second positions and orientations of the teeth of the upper dental arch and the lower dental arch, wherein for at least one tooth the second positions and orientations are different from the first positions and orientations;determining a first mapping between first positions of a first plurality of landmarks associated with the teeth in the pre-treatment virtual 3D model and second positions of the first plurality of landmarks associated with the teeth in the post-treatment virtual 3D model;receiving an image of a face of the person, wherein the image comprises at least a portion of the teeth and soft facial tissues;generating a second mapping between the first plurality of landmarks associated with the teeth and a second plurality of landmarks associated with the soft facial tissues from the image of the face of the person; andgenerating a facial model comprising the first mapping and the second mapping, wherein the facial model generates post-treatment images of the teeth and the soft facial tissues based on pre-treatment images of the teeth and the soft facial tissues.","24","17/234214","2021-04-19","2021-0236241","2021-08-05","12042350","2024-07-23","ALIGN TECHNOLOGY, INC.","Andrew Jang","","","","A61C-0007/002","A61C-0007/002 | A61B-0005/4542 | A61B-0034/10 | G06V-0040/168 | G06V-0040/174 | A61B-2017/00216 | A61B-2034/105 | A61B-2034/2065 | A61B-0090/36 | G06F-0003/011","A61C-007/00","A61C-007/00 | A61B-005/00 | A61B-017/00 | A61B-034/10 | A61B-034/20 | A61B-090/00 | G06F-003/01 | G06V-040/16","","","","","","4924030001261"
"US","US","P","B2","Scheduling device for customizable electronic notifications","A user interface is provided to schedule a sleep schedule associated with an alarm. Various user interface elements may be presented using the user interface. Responsive to user selection of these user interface elements, certain actions may be performed to configure aspects of the sleep schedule.","1. A computer-implemented method, comprising: presenting, at a display of a user device, a user interface for configuring a sleep schedule associated with an alarm;responsive to receiving, via the user interface, a first user selection of one or more first user interface elements presented by the user interface, adding one or more days to the sleep schedule;responsive to receiving, via the user interface, a second user selection of a second user interface element presented by the user interface, scheduling a wake up time for each of the one or more days,responsive to receiving, via the user interface, a third user selection of a third user interface element presented by the user interface, configuring a bed time for each of the one or more days; andresponsive to receiving, via the user interface, a fourth user selection of a fourth user interface element presented by the user interface, configuring an alarm option associated with presentation of the alarm on each of the one or more days.","20","17/542122","2021-12-03","2022-0091565","2022-03-24","12045017","2024-07-23","Apple Inc.","Roy J. E. M. Raymann | Jay Kriz Blahnik | Stephanie M. Greer | Aroon Pahwa | Jonathan T. Varbel | Kevin M. Lynch","","","","G04F-0003/06","G04F-0003/06 | A61B-0005/4812 | A61B-0005/4815 | A61B-0005/742 | G04G-0009/0064 | G04G-0013/02 | G04G-0021/025 | G06F-0003/04847 | G06F-0009/451 | G06Q-0010/109 | G06Q-0050/22 | A61B-0005/0205 | A61B-0005/282 | A61B-0005/681","G04F-003/06","G04F-003/06 | A61B-005/00 | A61B-005/0205 | A61B-005/282 | G04G-009/00 | G04G-013/02 | G04G-021/02 | G06F-003/04847 | G06F-009/451 | G06Q-010/109 | G06Q-050/22","","","","","","4924030003898"
"US","US","P","B2","Medical image reading assistant apparatus and method providing hanging protocols based on medical use artificial neural network","Disclosed herein is a medical image reading assistant apparatus that provides hanging protocols based on a medical artificial neural network. The medical image reading assistant apparatus includes a computing system, and the computing system includes at least one processor. The at least one processor is configured to acquire or receive a first analysis result obtained through the inference of a first artificial neural network from a first medical image, to generate a first display setting based on the first analysis result, and to execute the first display setting so that the first medical image and the first analysis result are displayed on a screen based on the first display setting.","1. A medical image reading assistant apparatus providing hanging protocols based on a medical artificial neural network, the medical image reading assistant apparatus comprising a computing system, the computing system comprising at least one processor, wherein the at least one processor is configured to: acquire or receive a first analysis result obtained through an inference of a first artificial neural network from a first medical image;generate a first display setting based on the first analysis result; andexecute the first display setting by controlling a display device so that the first medical image and the first analysis result are displayed on a screen of the display device based on the first display setting,wherein the first display setting includes a layout of a plurality of visual expressions of the first medical image.","18","16/896801","2020-06-09","2021-0035687","2021-02-04","12046367","2024-07-23","CORELINE SOFT CO., LTD.","Jaeyoun Yi | Donghoon Yu | Hyeon Ji","10-2019-0092909","KR","2019-07-31","G16H-0050/20","G16H-0050/20 | A61B-0006/5217 | G06F-0003/0481 | G06F-0003/14 | G06T-0007/0012 | G06V-0010/82 | G16H-0015/00 | G16H-0030/40 | G16H-0050/70 | A61B-0005/055 | A61B-0006/032 | G06T-2200/24 | G06T-2207/10081 | G06T-2207/10088 | G06T-2207/20081 | G06T-2207/20084 | G06T-2207/30004 | G06T-2207/30096","G16H-050/00","G16H-050/00 | A61B-006/00 | G06F-003/0481 | G06F-003/14 | G06T-007/00 | G06V-010/82 | G16H-015/00 | G16H-030/40 | G16H-050/20 | G16H-050/70 | A61B-005/055 | A61B-006/03","","","","","","4924030005241"
"US","US","P","B2","Customization of individualized implant","A system for customizing an implant is provided. The system includes a processor configured to: i) obtain one or more medical image stacks of a joint; ii) obtain a three-dimensional image representation of the joint based on at least one of said medical image stacks; iii) determine damage to the joint by analyzing said medical image stacks; iv) select an implant template from a predefined set of implant templates having predetermined types and sizes; v) generate a 3D model, in which the marked damage is visualized together with the selected implant template in a proposed position; vi) display the 3D model; vii) receive an approval for said selected implant template in said proposed position; and viii) determine the final shape and dimensions of a customized implant based on said selected implant template and said proposed position.","1. A system for customizing an individualized implant suitable for an anatomical joint of a patient, the system comprising a plurality of types of authorizations for different users and at least one processor configured to: i) obtain one or more medical image stacks of at least a part of the anatomical joint, wherein each of the medical image stacks are generated using a medical imaging system;ii) obtain a three-dimensional image representation of the at least part of the anatomical joint which is based on at least one of said medical image stacks;iii) select an implant template to be used as a basis for a customized implant for said anatomical joint;iv) generate a 3D model for visualization based on the three-dimensional image representation, in which 3D model the selected implant template is visualized in a proposed position;v) display the 3D model with functionality to enable manipulation of the 3D model;vi) receive an approval for said selected implant template in said proposed position from a user having an approval authorization from the plurality of types of authorizations; andvii) determine the final shape and dimensions of a customized implant suitable for said anatomical joint based on said selected implant template and said proposed position.","20","18/128453","2023-03-30","2023-0317298","2023-10-05","12046376","2024-07-23","EPISURF IP-MANAGEMENT AB","Jeanette Sp?ngberg | Felicia Aldrin Bernhardt | Katarina Flodstr?m","","","","G16H-0050/50","G16H-0050/50 | A61F-0002/30942 | G06F-0003/04815 | G06F-0021/30 | G06F-0030/10 | G06T-0007/0012 | G06T-0019/20 | G16H-0030/20 | G16H-0030/40 | G16H-0050/20 | A61F-2002/30952 | A61F-2002/30963 | G06F-2111/16 | G06Q-0050/04 | G06T-2200/24 | G06T-2207/30008 | G06T-2210/41","G16H-050/50","G16H-050/50 | A61F-002/30 | G06F-003/04815 | G06F-021/30 | G06F-030/10 | G06F-111/16 | G06Q-050/04 | G06T-007/00 | G06T-019/20 | G16H-030/20 | G16H-030/40 | G16H-050/20","","","","","","4924030005250"
"US","US","P","B1","Communication devices, methods, and systems","Exemplary aspects of a treatment device are described, such as a body and a plurality of energy generator elements. The body may be provided with a processing unit and a power source. The plurality of energy generator elements may be independently operable to convert electricity from the power source into a plurality of different energy types transmittable towards an area of skin of a user. The plurality of energy generator elements may be arranged coaxially about an axis. The body may include a grip arranged to be grasped by a hand of the user applying a gripping force to maintain the plurality of energy generator elements on or adjacent the area of skin. Related apparatus, methods, and systems are described.","1. A treatment device, comprising: a body provided with a processing unit and a power source; anda plurality of energy generator elements being independently operable to convert electricity from the power source into a plurality of different energy types transmittable towards an area of skin of a user, the plurality of energy generator elements being arranged coaxially about an axis,wherein the body includes a grip arranged to be grasped by a hand of the user applying a gripping force to maintain the plurality of energy generator elements on or adjacent the area of skin,wherein the plurality of energy generator elements includes a first energy generator element and a second energy generator element, and wherein the first energy generator element is an impact generator element having a tissue contact surface that is linearly actuatable along the axis to contact and cause corresponding physical movement of the area of skin.","28","18/526980","2023-12-01","","","12036174","2024-07-16","DATAFEEL INC.","Matthew Robert Leaper","","","","A61H-0023/006","A61H-0023/006 | A61B-0005/486 | A61H-0023/02 | A61N-0001/0456 | A61N-0001/36014 | A61B-0005/7435 | A61H-2201/0153 | A61H-2201/0207 | A61H-2201/123 | A61H-2201/1664 | A61H-2205/065 | A61H-2230/065","A61B-005/11","A61B-005/11 | A61B-005/00 | A61H-023/00 | A61H-023/02 | A61N-001/04 | A61N-001/36 | G06F-003/01","","","","","","4924029001396"
"US","US","P","B2","Contactless operation of devices using a pointing apparatus","Contactless operation of a device is provided via a mobile pointing apparatus and a receiving arrangement associated with the device. The mobile pointing apparatus includes a signal emitter for emitting an optical or electromagnetic signal, and the receiving arrangement associated with the device determines a pointing target of the mobile pointing apparatus relative to the device based on the signal emitted by the mobile pointing apparatus and triggers a function of the device based on the pointing target of the mobile pointing apparatus.","1. A system for contactless operation of a device, comprising: an electromagnetic pointing apparatus, comprising at least one electromagnetic signal emitter configured to emit a radar signal;at least three receivers configured to receive the radar signal emitted by the at least one electromagnetic signal emitter; anda processor configured to: determine a pointing target of the electromagnetic pointing apparatus relative to the device based on the received radar signal; andtrigger a function of the device based on the determined pointing target of the electromagnetic pointing apparatus.","20","18/198737","2023-05-17","2023-0288995","2023-09-14","12039112","2024-07-16","FRESENIUS MEDICAL CARE AG | FRESENIUS MEDICAL CARE DEUTSCHLAND GMBH","Christoph Hitzelberger | Waldemar Witt | Martin Pospiech","2021-167557","EP","2021-04-09","G06F-0003/0346","G06F-0003/0346 | G06F-0003/0304 | G06F-0003/03542 | G06F-0003/03545 | G06F-0003/0383 | G16H-0040/63 | A61B-0005/7475 | A61M-0005/172 | A61M-2205/3306 | A61M-2205/502 | G06V-0040/13","G06F-003/0346","G06F-003/0346 | G06F-003/03 | G06F-003/0354 | G06F-003/038 | G16H-040/63 | A61B-005/00 | A61M-005/172 | G06V-040/13","","","","","","4924029004314"
"US","US","P","B2","Systems and methods for data synchronization","A system for data synchronization is provided. The system may include a workstation, a user terminal, and a storage device that is accessible to the user terminal and the workstation. The workstation may be configured to generate an identifier relating to a subject. The identifier may point to a data address in the storage device that stores data relating to the subject. The user terminal may be configured to acquire image data of the subject from the data address based on the identifier, receive a user input with respect to the image data of the subject, and update the image data stored in the data address based on the user input.","1. A system for data synchronization, comprising: a workstation;a user terminal; anda storage device that is a cache region of the workstation shared with the user terminal, being accessible to the user terminal and the workstation, wherein the workstation is configured to generate an identifier relating to a subject, the identifier pointing to a data address in the storage device that stores data relating to the subject, the identifier includes at least one of a barcode, a quick response (QR) code, or an image identifier; and the workstation is configured to display the identifier on a display of the workstation;the user terminal is configured to acquire image data of the subject from the data address by scanning the identifier, receive a user input with respect to the image data of the subject, generate updated image data based on the user input, and transmit the updated image data to the storage device to be stored in the data address by scanning the identifier again; andthe updated image data is automatically synchronized with the workstation after the updated image data is stored in the data address, and the workstation is further configured to generate a processing result by processing the updated image data, the processing result includes a treatment plan that includes at least one of a total dose or a dose distribution in the subject, the workstation is configured to generate the treatment plan by using an RT software.","16","17/172095","2021-02-10","2021-0257108","2021-08-19","12040074","2024-07-16","SHANGHAI UNITED IMAGING HEALTHCARE CO., LTD.","Chengcheng Rong","2020-10099414","CN","2020-02-18","G16H-0030/20","G16H-0030/20 | G06K-0007/1417 | G06T-0007/0012 | G06V-0010/25 | G16H-0030/40 | G16H-0080/00","A61N-005/00","A61N-005/00 | G06K-007/14 | G06T-007/00 | G06V-010/25 | G16H-030/20 | G16H-030/40 | G16H-080/00","","","","","","4924029005266"
"US","US","P","B2","Fitness activity monitoring systems and methods","Apparatus, systems, and methods for tracking the location of an individual during a fitness activity are disclosed. A method of tracking a participant engaged in a fitness activity includes determining a location of the participant during the fitness activity based on data received at a portable fitness device used by the participant; determining a location of a spectator during the fitness activity based on data received at a mobile spectator device used by the spectator; from a server, sending an alert to a spectator at a spectator device during the fitness activity indicating that the participant is within a predetermined distance of the spectator; and sending an alert to the portable fitness device during the fitness activity indicating that the spectator is within a predetermined distance of the participant.","1. A method for tracking an athlete engaged in a fitness activity, the method comprising: receiving, at a portable fitness monitoring device, data based upon which a dynamic location of the athlete during the fitness activity can be determined;receiving, at a spectator device associated with a spectator registered to track the athlete associated with the portable fitness monitoring device, data based upon which a spectator location of a spectator can be determined;displaying, on the portable fitness monitoring device, a map of a route of the fitness activity; anddisplaying, on the portable fitness monitoring device, a number of spectators registered to track the athlete, a first symbol of the dynamic location of the athlete, and a second symbol of the spectator location along the route,wherein the first symbol moves in real-time based on the dynamic location of the athlete along the route.","20","17/811372","2022-07-08","2022-0342081","2022-10-27","12032070","2024-07-09","adidas AG","Jon Harald Werner | Christian Dibenedetto | Stephen John Black | Amy Jones Vaterlaus","","","","G01S-0019/19","G01S-0019/19 | A61B-0005/02055 | A61B-0005/4875 | A63B-0024/0062 | G06Q-0010/10 | G06Q-0030/0241 | G06Q-0050/01 | H04L-0067/12 | H04L-0067/52 | A61B-0005/02438 | A61B-0005/0816 | A61B-0005/1112 | A61B-0005/112 | A61B-2562/0219 | A61B-2562/0223 | A63B-2220/12 | A63B-2220/17 | A63B-2220/40 | A63B-2230/06 | A63B-2230/42 | A63B-2230/50 | G16H-0020/30 | G16H-0040/67 | G16Y-0010/65 | G16Y-0020/10 | G16Y-0040/60","G06Q-099/00","G06Q-099/00 | A61B-005/00 | A61B-005/0205 | A63B-024/00 | G01S-019/19 | G06Q-010/10 | G06Q-030/0241 | G06Q-050/00 | H04L-067/12 | H04L-067/52 | A61B-005/024 | A61B-005/08 | A61B-005/11 | G16H-020/30 | G16H-040/67 | G16Y-010/65 | G16Y-020/10 | G16Y-040/60","","","","","","4924028004376"
"US","US","P","B2","Time and location-based linking of captured medical information with medical records","Systems, methods, and computer readable media related to aggregating and associated captured medical data are disclosed. They involve receiving an ID of a piece of equipment in a medical facility, location information for the equipment, and medical information captured by the equipment; and ascertaining a time of information capture by the equipment. They further involve performing a lookup in a data record to determine an identity of a particular patient assigned to a location associated with the location information and performing a lookup in a data structure to identify a medical record of the particular patient. They further involve establishing an association between the medical information captured by the equipment and the medical record to thereby enable access to the medical information through access to the medical record of the particular patient.","1. A non-transitory computer readable medium including instruction that, when executed by at least one processor, cause the at least one processor to perform operations for updating medical records, the operations comprising: receiving an ID of a piece of equipment in a medical facility;receiving location information for the piece of equipment in the medical facility;receiving medical information captured by the piece of equipment during a medical procedure;ascertaining a time of information capture by the piece of equipment;accessing at least one data record that associates scheduled medical procedures with locations of medical procedures and patient information;using at least the location information and the ascertained time, performing a look-up in the data record to determine an identity of a patient assigned to a location associated with the location information;accessing a medical record data structure;using the identity of the patient, performing a lookup in the medical record data structure to identify a medical record of the patient; andestablishing an association between the medical information captured by the piece of equipment and at least a portion of information in the medical record of the particular patient to thereby enable access to the medical information captured by the piece of equipment through access to the medical record of the patient.","20","17/643248","2021-12-08","2022-0165403","2022-05-26","12033104","2024-07-09","THEATOR INC.","Tamir Wolf | Dotan Asselmann | Evgeny Makrinich | Asaf Rafaeli | Barak Ariel","","","","G06Q-0010/06398","G06Q-0010/06398 | A61B-0034/20 | A61B-0034/25 | A61B-0090/37 | G06N-0020/00 | G06T-0007/0014 | G06T-0007/20 | G06T-0007/70 | G06T-0007/90 | G06V-0010/764 | G06V-0020/40 | G06V-0020/41 | G06V-0020/46 | G06V-0020/48 | G06V-0020/49 | G11B-0027/102 | G11B-0027/11 | G11B-0027/34 | G16H-0010/60 | G16H-0015/00 | G16H-0020/40 | G16H-0030/20 | G16H-0030/40 | G16H-0040/20 | G16H-0050/30 | G16H-0050/70 | G16H-0070/20 | A61B-2034/2065 | A61B-2034/256 | A61B-2560/0487 | G06F-0003/0482 | G06T-2207/10016 | G06T-2207/20081 | G06T-2207/20084 | G06V-0020/44 | G06V-2201/03 | G06V-2201/034 | G16H-0050/20","A61B-005/00","A61B-005/00 | A61B-034/00 | A61B-034/20 | A61B-090/00 | G06N-020/00 | G06Q-010/0639 | G06T-007/00 | G06T-007/20 | G06T-007/70 | G06T-007/90 | G06V-010/764 | G06V-020/40 | G11B-027/10 | G11B-027/11 | G11B-027/34 | G16H-010/60 | G16H-015/00 | G16H-020/40 | G16H-030/20 | G16H-030/40 | G16H-040/20 | G16H-050/30 | G16H-050/70 | G16H-070/20 | G06F-003/0482 | G16H-050/20","","","","","","4924028005406"
"US","US","P","B2","Ungrounded master control devices and methods of use","A mechanically ungrounded master control device comprises a rigid chassis for engagement with one or more fingers of a user's hand and at least one pivotable finger engagement device for controlling movement of a tool end effector. The control device also includes at least one sensor for detecting a position and orientation of the rigid chassis in a surgical environment and a switch coupled to the rigid chassis and manipulatable by a finger of the user's hand while another finger of the user's hand is engaged with the at least one pivotable finger engagement device.","1. A teleoperated medical system comprising: a mechanically ungrounded master control device including: a rigid chassis engageable with one or more fingers of a user'ss hand,at least one pivotable finger engagement device operative to control at least one of: movement of a virtual tool or a physical tool end effector,at least one sensor of a position and an orientation of the rigid chassis in a surgical environment,a switch coupled to the rigid chassis and manipulatable by a second finger of the user'ss hand while a first finger of the user'ss hand is engaged with the at least one pivotable finger engagement device, anda plate pivotally coupled to the rigid chassis and configured to contact a backside of the user'ss hand, the plate being pivotable about a rotational axis of the plate with reference to the rigid chassis;a console including: a mechanically grounded master control device operative to control at least one of: movement of the virtual tool or movement of the physical tool end effector, anda display operative to display at least one of the virtual tool or the physical tool end effector; anda manipulator operative to manipulate the physical tool end effector in response to at least one of: movement of the mechanically grounded master control device or movement of the mechanically ungrounded master control device.","22","17/833667","2022-06-06","2022-0313379","2022-10-06","12023122","2024-07-02","INTUITIVE SURGICAL OPERATIONS, INC.","Anthony M. Jarc","","","","A61B-0034/37","A61B-0034/37 | A61B-0001/04 | A61B-0005/11 | A61B-0034/35 | A61B-0034/74 | A61B-2017/00438 | A61B-2034/742 | G06F-0003/0346","A61B-034/37","A61B-034/37 | A61B-001/04 | A61B-005/11 | A61B-017/00 | A61B-034/00 | A61B-034/35 | G06F-003/0346","","","","","","4924027001252"
"US","US","P","B2","Device interoperation","A surgical robotic system comprising: a surgical robot; a user interface console coupled to the surgical robot whereby a user can control motion of the surgical robot; a data logger for logging data from a surgical procedure performed by means of the robot; and a portable user terminal; the system further comprising: a display controllable by one of the data logger and the user terminal, that one of the data logger and the user terminal being configured for displaying a machine-readable code whereby the data logger or a user of the user terminal can be identified; and a camera coupled to the other of the data logger and the user terminal; the said other of the data logger and the user terminal being configured to, on receiving from the camera an image of a machine-readable code, decode that code to identify the data logger or a user of the user terminal and to cause the identified entity to be logged in association with a procedure performed by means of the robot.","1. A method of analysing a performance of a surgical robotic system, the method comprising: performing a surgical procedure using a surgical robot;measuring, during the surgical procedure, a state of the surgical robot at multiple times;storing log data indicative of the measured state of the surgical robot at the multiple times, and including an indication of a user involved in the surgical procedure and their role in the surgical procedure;storing a dataset defining a set of metrics, each metric defining one or more states of the surgical robot and indicating a role;applying one metric of the set of metrics to the stored log data by identifying the defined one or more states of the surgical robot in the log data and thereby deriving an indicator of performance of the surgical robot; andselectively reporting the indicator of performance to the user indicated by the log data as having had in the surgical procedure the role indicated by the metric.","13","18/197228","2023-05-15","2023-0277265","2023-09-07","12023123","2024-07-02","CMR SURGICAL LIMITED","Rupert Menzies | Paul Christopher Roberts","2018016165","GB","2018-10-03","A61B-0034/37","A61B-0034/37 | B25J-0009/1697 | B25J-0013/06 | G06F-0021/44 | A61B-0005/117 | A61B-2017/00221 | A61B-2034/258 | A61B-2090/3612 | A61B-2090/373 | A61B-0090/50 | A61B-0090/96 | G05B-2219/40414 | G05B-2219/50391 | G06F-0021/31 | H04N-0023/54","A61B-034/37","A61B-034/37 | A61B-005/117 | A61B-017/00 | A61B-034/00 | A61B-090/00 | A61B-090/50 | A61B-090/96 | B25J-009/16 | B25J-013/06 | G06F-021/31 | G06F-021/44 | H04N-023/54","","","","","","4924027001253"
"US","US","P","B2","System and method for eye tracking","A system and method for eye tracking includes receiving an input image including at least a portion of a person's retina, finding a spatial transformation between the input image and a reference image, the reference image including at least a portion of the person's retina and calculating a change in orientation of an eye of the person corresponding to the spatial transformation. A processor may calculate, from the change in orientation an orientation of the person's eye associated with the input image, a direction of gaze associated with the input image, a gaze target associated with the input image and/or a ray of gaze associated with the input image.","1. A method comprising: receiving an input image including at least a portion of a person'ss retina;finding a spatial transformation between the input image and a reference image, the reference image including at least a portion of the person'ss retina, the reference image associated with a known direction of gaze of the person;converting the spatial transformation to a corresponding spherical rotation having three degrees of freedom;using the spherical rotation to rotate the known direction of gaze associated with the reference image to calculate a change in orientation of an eye of the person corresponding to the spatial transformation; andoutputting a signal based on the change of orientation.","19","17/420166","2020-01-05","2022-0148218","2022-05-12","12023128","2024-07-02","IMMERSIX LTD.","Ori Weitz | Saar Wilf","","","","A61B-0005/0077","A61B-0005/0077 | A61B-0003/0008 | A61B-0003/0025 | A61B-0003/113 | A61B-0003/12 | A61B-0003/14 | A61B-0005/0062 | G06F-0003/013 | G06T-0003/4038 | G06T-0007/0012 | G06T-0007/248 | G06T-0007/50 | G06T-0007/74 | G06V-0010/141 | G06V-0010/75 | G06V-0010/761 | G06V-0040/18 | G06V-0040/197 | H04N-0023/56 | H04N-0023/90 | A61B-0005/6821 | G06F-0018/22 | G06T-2207/10048 | G06T-2207/20081 | G06T-2207/30041","A61B-003/14","A61B-003/14 | A61B-003/00 | A61B-003/113 | A61B-003/12 | A61B-005/00 | G06F-003/01 | G06T-003/4038 | G06T-007/00 | G06T-007/246 | G06T-007/50 | G06T-007/73 | G06V-010/141 | G06V-010/74 | G06V-010/75 | G06V-040/18 | H04N-023/56 | H04N-023/90 | G06F-018/22","","","","","","4924027001258"
